product_id,source_amount,stock_amount,content_type,content_id,content_amount
31031001,34500,1,3,401063007,1
31031002,400000,1,3,401063007,1
31031003,600000,1,3,401063007,1
31031004,7200,1,3,401092009,1
31031005,7200,1,3,402122002,1
31031006,12000,2,3,402122002,1
31031007,70000,3,3,402122002,1
31031008,10500,1,1,0,100
31031009,2000,5,21,21010,1
31031010,10000,30,13,1805,1
31031011,3000,1,23,100833,1
31031012,5000,5,23,100833,1
31031013,150,500,12,1900,25
31031014,300,500,12,1901,25
31031015,450,500,12,1902,25
31031016,150,500,12,1910,25
31031017,300,500,12,1911,25
31031018,450,500,12,1912,25
31031019,150,500,12,1920,25
31031020,300,500,12,1921,25
31031021,450,500,12,1922,25
31031022,150,500,12,1930,25
31031023,300,500,12,1931,25
31031024,450,500,12,1932,25
31031025,150,500,12,1940,25
31031026,300,500,12,1941,25
31031027,450,500,12,1942,25
31031028,150,500,12,1950,25
31031029,300,500,12,1951,25
31031030,450,500,12,1952,25
31031031,200,500,12,1960,25
31031032,350,500,12,1961,25
31031033,500,500,12,1962,25
31031034,200,500,12,1970,25
31031035,350,500,12,1971,25
31031036,500,500,12,1972,25
31031037,2000,5,12,8001,100
31031038,2000,5,12,8002,100
31031039,2000,5,12,8003,100
31031040,2000,5,12,8004,100
31031041,2000,5,12,8005,100
31031042,2000,5,12,8006,100
31031043,2000,5,12,8007,100
31031044,2000,5,12,8008,100
31031045,2000,5,12,8009,100
31031046,2000,5,12,8101,100
31031047,2000,5,12,8102,100
31031048,2000,5,12,8103,100
31031049,2000,5,12,8104,100
31031050,2000,5,12,8105,100
31031051,2000,5,12,8106,100
31031052,2000,5,12,8107,100
31031053,2000,5,12,8108,100
31031054,2000,5,12,8109,100
31031055,2000,5,12,8201,100
31031056,2000,5,12,8202,100
31031057,2000,5,12,8203,100
31031058,2000,5,12,8204,100
31031059,2000,5,12,8205,100
31031060,2000,5,12,8206,100
31031061,2000,5,12,8207,100
31031062,2000,5,12,8208,100
31031063,2000,5,12,8209,100
31031064,2000,5,12,8210,100
31031065,2000,5,12,8211,100
31031066,2000,5,12,8212,100
31031067,150,350,12,12101,5
31031068,250,350,12,12102,5
31031069,350,350,12,12103,5
31031070,450,350,12,12104,5
31031071,150,350,12,12201,5
31031072,250,350,12,12202,5
31031073,350,350,12,12203,5
31031074,450,350,12,12204,5
31031075,150,350,12,12301,5
31031076,250,350,12,12302,5
31031077,350,350,12,12303,5
31031078,450,350,12,12304,5
31031079,150,350,12,12401,5
31031080,250,350,12,12402,5
31031081,350,350,12,12403,5
31031082,450,350,12,12404,5
31031083,150,350,12,13101,5
31031084,250,350,12,13102,5
31031085,350,350,12,13103,5
31031086,450,350,12,13104,5
31031087,150,350,12,13201,5
31031088,250,350,12,13202,5
31031089,350,350,12,13203,5
31031090,450,350,12,13204,5
31031091,150,350,12,13301,5
31031092,250,350,12,13302,5
31031093,350,350,12,13303,5
31031094,450,350,12,13304,5
31031095,150,350,12,13401,5
31031096,250,350,12,13402,5
31031097,350,350,12,13403,5
31031098,450,350,12,13404,5
31031099,500,10,12,1700,1
31031100,3000,30,13,1800,1
31031101,1000,25,28,16001,10
31031102,700,5,17,1300,1
31031103,1400,3,17,1301,1
31031104,3000,5,6,1400,1
31031105,3000,5,6,1500,1
31031106,5000,10,10,1200,100000
31031107,5000,10,4,1100,100000
31031108,10,1000,10,1200,10
31031109,10,1000,4,1100,10
31031110,1,1000,10,1200,1
31031111,1,1000,4,1100,1
