product_id,source_amount,stock_amount,content_type,content_id,content_amount
31035001,34500,1,3,402063007,1
31035002,400000,1,3,402063007,1
31035003,600000,1,3,402063007,1
31035004,7200,1,3,402032007,1
31035005,7200,1,3,402112003,1
31035006,12000,2,3,402112003,1
31035007,70000,3,3,402112003,1
31035008,4500,1,26,103500300,1
31035009,4500,1,26,103503101,1
31035010,4500,1,26,103503200,1
31035011,4500,1,26,103503701,1
31035012,4500,1,26,103500800,1
31035013,4500,1,26,103501600,1
31035014,4500,1,26,303300900,1
31035015,4500,1,26,100100602,1
31035016,4500,1,26,303502600,1
31035017,4500,1,26,300200200,1
31035018,10500,1,1,0,100
31035019,2000,5,21,21010,1
31035020,10000,30,13,1805,1
31035021,3000,1,23,101032,1
31035022,5000,5,23,101032,1
31035023,150,500,12,1900,25
31035024,300,500,12,1901,25
31035025,450,500,12,1902,25
31035026,150,500,12,1910,25
31035027,300,500,12,1911,25
31035028,450,500,12,1912,25
31035029,150,500,12,1920,25
31035030,300,500,12,1921,25
31035031,450,500,12,1922,25
31035032,150,500,12,1930,25
31035033,300,500,12,1931,25
31035034,450,500,12,1932,25
31035035,150,500,12,1940,25
31035036,300,500,12,1941,25
31035037,450,500,12,1942,25
31035038,150,500,12,1950,25
31035039,300,500,12,1951,25
31035040,450,500,12,1952,25
31035041,200,500,12,1960,25
31035042,350,500,12,1961,25
31035043,500,500,12,1962,25
31035044,200,500,12,1970,25
31035045,350,500,12,1971,25
31035046,500,500,12,1972,25
31035047,2000,5,12,8001,100
31035048,2000,5,12,8002,100
31035049,2000,5,12,8003,100
31035050,2000,5,12,8004,100
31035051,2000,5,12,8005,100
31035052,2000,5,12,8006,100
31035053,2000,5,12,8007,100
31035054,2000,5,12,8008,100
31035055,2000,5,12,8009,100
31035056,2000,5,12,8101,100
31035057,2000,5,12,8102,100
31035058,2000,5,12,8103,100
31035059,2000,5,12,8104,100
31035060,2000,5,12,8105,100
31035061,2000,5,12,8106,100
31035062,2000,5,12,8107,100
31035063,2000,5,12,8108,100
31035064,2000,5,12,8109,100
31035065,2000,5,12,8201,100
31035066,2000,5,12,8202,100
31035067,2000,5,12,8203,100
31035068,2000,5,12,8204,100
31035069,2000,5,12,8205,100
31035070,2000,5,12,8206,100
31035071,2000,5,12,8207,100
31035072,2000,5,12,8208,100
31035073,2000,5,12,8209,100
31035074,2000,5,12,8210,100
31035075,2000,5,12,8211,100
31035076,2000,5,12,8212,100
31035077,150,350,12,12101,5
31035078,250,350,12,12102,5
31035079,350,350,12,12103,5
31035080,450,350,12,12104,5
31035081,150,350,12,12201,5
31035082,250,350,12,12202,5
31035083,350,350,12,12203,5
31035084,450,350,12,12204,5
31035085,150,350,12,12301,5
31035086,250,350,12,12302,5
31035087,350,350,12,12303,5
31035088,450,350,12,12304,5
31035089,150,350,12,12401,5
31035090,250,350,12,12402,5
31035091,350,350,12,12403,5
31035092,450,350,12,12404,5
31035093,150,350,12,13101,5
31035094,250,350,12,13102,5
31035095,350,350,12,13103,5
31035096,450,350,12,13104,5
31035097,150,350,12,13201,5
31035098,250,350,12,13202,5
31035099,350,350,12,13203,5
31035100,450,350,12,13204,5
31035101,150,350,12,13301,5
31035102,250,350,12,13302,5
31035103,350,350,12,13303,5
31035104,450,350,12,13304,5
31035105,150,350,12,13401,5
31035106,250,350,12,13402,5
31035107,350,350,12,13403,5
31035108,450,350,12,13404,5
31035109,500,10,12,1700,1
31035110,3000,30,13,1800,1
31035111,1000,25,28,16001,10
31035112,700,5,17,1300,1
31035113,1400,3,17,1301,1
31035114,3000,5,6,1400,1
31035115,3000,5,6,1500,1
31035116,5000,10,10,1200,100000
31035117,5000,10,4,1100,100000
31035118,10,1000,10,1200,10
31035119,10,1000,4,1100,10
31035120,1,1000,10,1200,1
31035121,1,1000,4,1100,1
