product_id,source_amount,stock_amount,content_type,content_id,content_amount
31039001,34500,1,3,402023007,1
31039002,400000,1,3,402023007,1
31039003,600000,1,3,402023007,1
31039004,7200,1,3,400032007,1
31039005,7200,1,3,402062009,1
31039006,12000,2,3,402062009,1
31039007,70000,3,3,402062009,1
31039008,4500,1,26,100200100,1
31039009,4500,1,26,101100301,1
31039010,4500,1,26,103501900,1
31039011,4500,1,26,103503400,1
31039012,4500,1,26,103506600,1
31039013,4500,1,26,303507001,1
31039014,4500,1,26,303507500,1
31039015,4500,1,26,303508500,1
31039016,4500,1,26,303508800,1
31039017,4500,1,26,303510300,1
31039018,4500,1,26,303502901,1
31039019,4500,1,26,303510600,1
31039020,10500,1,1,0,100
31039021,2000,5,21,21010,1
31039022,10000,30,13,1805,1
31039023,3000,1,23,100931,1
31039024,5000,5,23,100931,1
31039025,150,500,12,1900,25
31039026,300,500,12,1901,25
31039027,450,500,12,1902,25
31039028,150,500,12,1910,25
31039029,300,500,12,1911,25
31039030,450,500,12,1912,25
31039031,150,500,12,1920,25
31039032,300,500,12,1921,25
31039033,450,500,12,1922,25
31039034,150,500,12,1930,25
31039035,300,500,12,1931,25
31039036,450,500,12,1932,25
31039037,150,500,12,1940,25
31039038,300,500,12,1941,25
31039039,450,500,12,1942,25
31039040,150,500,12,1950,25
31039041,300,500,12,1951,25
31039042,450,500,12,1952,25
31039043,200,500,12,1960,25
31039044,350,500,12,1961,25
31039045,500,500,12,1962,25
31039046,200,500,12,1970,25
31039047,350,500,12,1971,25
31039048,500,500,12,1972,25
31039049,2000,5,12,8001,100
31039050,2000,5,12,8002,100
31039051,2000,5,12,8003,100
31039052,2000,5,12,8004,100
31039053,2000,5,12,8005,100
31039054,2000,5,12,8006,100
31039055,2000,5,12,8007,100
31039056,2000,5,12,8008,100
31039057,2000,5,12,8009,100
31039058,2000,5,12,8101,100
31039059,2000,5,12,8102,100
31039060,2000,5,12,8103,100
31039061,2000,5,12,8104,100
31039062,2000,5,12,8105,100
31039063,2000,5,12,8106,100
31039064,2000,5,12,8107,100
31039065,2000,5,12,8108,100
31039066,2000,5,12,8109,100
31039067,2000,5,12,8201,100
31039068,2000,5,12,8202,100
31039069,2000,5,12,8203,100
31039070,2000,5,12,8204,100
31039071,2000,5,12,8205,100
31039072,2000,5,12,8206,100
31039073,2000,5,12,8207,100
31039074,2000,5,12,8208,100
31039075,2000,5,12,8209,100
31039076,2000,5,12,8210,100
31039077,2000,5,12,8211,100
31039078,2000,5,12,8212,100
31039079,150,350,12,12101,5
31039080,250,350,12,12102,5
31039081,350,350,12,12103,5
31039082,450,350,12,12104,5
31039083,150,350,12,12201,5
31039084,250,350,12,12202,5
31039085,350,350,12,12203,5
31039086,450,350,12,12204,5
31039087,150,350,12,12301,5
31039088,250,350,12,12302,5
31039089,350,350,12,12303,5
31039090,450,350,12,12304,5
31039091,150,350,12,12401,5
31039092,250,350,12,12402,5
31039093,350,350,12,12403,5
31039094,450,350,12,12404,5
31039095,150,350,12,13101,5
31039096,250,350,12,13102,5
31039097,350,350,12,13103,5
31039098,450,350,12,13104,5
31039099,150,350,12,13201,5
31039100,250,350,12,13202,5
31039101,350,350,12,13203,5
31039102,450,350,12,13204,5
31039103,150,350,12,13301,5
31039104,250,350,12,13302,5
31039105,350,350,12,13303,5
31039106,450,350,12,13304,5
31039107,150,350,12,13401,5
31039108,250,350,12,13402,5
31039109,350,350,12,13403,5
31039110,450,350,12,13404,5
31039111,500,10,12,1700,1
31039112,3000,30,13,1800,1
31039113,1000,25,28,16001,10
31039114,700,5,17,1300,1
31039115,1400,3,17,1301,1
31039116,3000,5,6,1400,1
31039117,3000,5,6,1500,1
31039118,5000,10,10,1200,100000
31039119,5000,10,4,1100,100000
31039120,10,1000,10,1200,10
31039121,10,1000,4,1100,10
31039122,1,1000,10,1200,1
31039123,1,1000,4,1100,1
