product_id,source_amount,stock_amount,content_type,content_id,content_amount
31040001,34500,1,3,402113004,1
31040002,400000,1,3,402113004,1
31040003,600000,1,3,402113004,1
31040004,7200,1,3,401082010,1
31040005,7200,1,3,400092011,1
31040006,12000,2,3,400092011,1
31040007,70000,3,3,400092011,1
31040008,4500,1,26,303504000,1
31040009,4500,1,26,103301101,1
31040010,4500,1,26,103503400,1
31040011,4500,1,26,302101000,1
31040012,4500,1,26,302101500,1
31040013,4500,1,26,101300200,1
31040014,4500,1,26,100100300,1
31040015,4500,1,26,303502000,1
31040016,4500,1,26,303508201,1
31040017,4500,1,26,101100200,1
31040018,4500,1,26,303511700,1
31040019,4500,1,26,303511600,1
31040020,4500,1,26,303502800,1
31040021,10500,1,1,0,100
31040022,2000,5,21,21010,1
31040023,10000,30,13,1805,1
31040024,3000,1,23,101034,1
31040025,5000,5,23,101034,1
31040026,150,500,12,1900,25
31040027,300,500,12,1901,25
31040028,450,500,12,1902,25
31040029,150,500,12,1910,25
31040030,300,500,12,1911,25
31040031,450,500,12,1912,25
31040032,150,500,12,1920,25
31040033,300,500,12,1921,25
31040034,450,500,12,1922,25
31040035,150,500,12,1930,25
31040036,300,500,12,1931,25
31040037,450,500,12,1932,25
31040038,150,500,12,1940,25
31040039,300,500,12,1941,25
31040040,450,500,12,1942,25
31040041,150,500,12,1950,25
31040042,300,500,12,1951,25
31040043,450,500,12,1952,25
31040044,200,500,12,1960,25
31040045,350,500,12,1961,25
31040046,500,500,12,1962,25
31040047,200,500,12,1970,25
31040048,350,500,12,1971,25
31040049,500,500,12,1972,25
31040050,2000,5,12,8001,100
31040051,2000,5,12,8002,100
31040052,2000,5,12,8003,100
31040053,2000,5,12,8004,100
31040054,2000,5,12,8005,100
31040055,2000,5,12,8006,100
31040056,2000,5,12,8007,100
31040057,2000,5,12,8008,100
31040058,2000,5,12,8009,100
31040059,2000,5,12,8101,100
31040060,2000,5,12,8102,100
31040061,2000,5,12,8103,100
31040062,2000,5,12,8104,100
31040063,2000,5,12,8105,100
31040064,2000,5,12,8106,100
31040065,2000,5,12,8107,100
31040066,2000,5,12,8108,100
31040067,2000,5,12,8109,100
31040068,2000,5,12,8201,100
31040069,2000,5,12,8202,100
31040070,2000,5,12,8203,100
31040071,2000,5,12,8204,100
31040072,2000,5,12,8205,100
31040073,2000,5,12,8206,100
31040074,2000,5,12,8207,100
31040075,2000,5,12,8208,100
31040076,2000,5,12,8209,100
31040077,2000,5,12,8210,100
31040078,2000,5,12,8211,100
31040079,2000,5,12,8212,100
31040080,150,350,12,12101,5
31040081,250,350,12,12102,5
31040082,350,350,12,12103,5
31040083,450,350,12,12104,5
31040084,150,350,12,12201,5
31040085,250,350,12,12202,5
31040086,350,350,12,12203,5
31040087,450,350,12,12204,5
31040088,150,350,12,12301,5
31040089,250,350,12,12302,5
31040090,350,350,12,12303,5
31040091,450,350,12,12304,5
31040092,150,350,12,12401,5
31040093,250,350,12,12402,5
31040094,350,350,12,12403,5
31040095,450,350,12,12404,5
31040096,150,350,12,13101,5
31040097,250,350,12,13102,5
31040098,350,350,12,13103,5
31040099,450,350,12,13104,5
31040100,150,350,12,13201,5
31040101,250,350,12,13202,5
31040102,350,350,12,13203,5
31040103,450,350,12,13204,5
31040104,150,350,12,13301,5
31040105,250,350,12,13302,5
31040106,350,350,12,13303,5
31040107,450,350,12,13304,5
31040108,150,350,12,13401,5
31040109,250,350,12,13402,5
31040110,350,350,12,13403,5
31040111,450,350,12,13404,5
31040112,500,10,12,1700,1
31040113,3000,30,13,1800,1
31040114,1000,25,28,16001,10
31040115,700,5,17,1300,1
31040116,1400,3,17,1301,1
31040117,3000,5,6,1400,1
31040118,3000,5,6,1500,1
31040119,5000,10,10,1200,100000
31040120,5000,10,4,1100,100000
31040121,10,1000,10,1200,10
31040122,10,1000,4,1100,10
31040123,1,1000,10,1200,1
31040124,1,1000,4,1100,1
